,loss,lr,epsilon
0,0.020461656153202057,0.009999992325901985,0.6561000000000001
1,0.0009389627375639975,0.009999992325901985,0.38742048900000015
2,0.0004417623858898878,0.009999992325901985,0.25418658283290013
3,0.0002380851365160197,0.009999992325901985,0.1500946352969992
4,0.00017125198792200536,0.009999992325901985,0.0984770902183612
5,0.00013095243775751442,0.009999992325901985,0.05814973700304011
6,0.00010872454004129395,0.009999992325901985,0.03815204244769462
7,9.297196811530739e-05,0.009999992325901985,0.0225283995449392
